"DATA","Temperatura massima (°C)","Temperatura media (°C)","Temperatura minima (°C)","Temperatura classe","Precipitazione (mm)","Precipitazione classe","Umidità massima (%)","Umidità media (%)","Umidità minima (%)","Umidità classe"
"2003-04-03","7.6","3.7","0.4","MZ00","0.0","MZ","99","56","24","MZ00"
"2003-04-04","7.6","3.2","0.1","MZ00","0.0","MZ","99","77","45","MZ00"
"2003-04-05","15.2","9.6","1.8","MZ00","0.0","MZ","72","42","16","MZ00"
"2003-04-06","14.5","9.5","-2.1","MZ00","0.0","MZ","99","48","28","MY**"
"2003-04-07","0.4","-2.0","-3.8","MZ00","0.0","MZ","99","79","54","MY**"
"2003-04-08","4.4","0.3","-4.1","MZ00","0.0","MZ","60","48","35","MZ00"
"2003-04-09","3.1","0.3","-2.1","MZ00","1.2","MZ","99","72","49","MY**"
"2003-04-10","3.0","-0.2","-1.5","MZ00","2.4","MZ","99","97","79","MY**"
"2003-04-11","6.9","2.1","-2.3","MZ00","0.0","MZ","99","80","41","MY**"
"2003-04-12","8.0","4.3","1.4","MZ00","0.0","MZ","99","88","42","MZ00"
"2003-04-13","12.1","8.3","5.2","MZ00","0.0","MZ","69","47","28","MZ00"
"2003-04-14","11.5","8.5","5.1","MZ00","0.0","MZ","70","60","51","MZ00"
"2003-04-15","9.1","7.4","5.2","MZ00","0.0","MZ","99","70","56","MZ00"
"2003-04-16","13.8","9.5","5.8","MZ00","0.0","MZ","80","59","38","MZ00"
"2003-04-17","15.0","11.4","7.4","MZ00","0.0","MZ","66","53","39","MZ00"
"2003-04-18","16.6","12.0","7.3","MZ00","0.0","MZ","72","52","41","MZ00"
"2003-04-19","10.1","5.5","1.6","MZ00","7.2","MZ","99","78","54","MZ00"
"2003-04-20","5.0","2.5","0.4","MZ00","30.8","MZ","99","98","89","MZ00"
"2003-04-21","11.9","7.5","3.1","MZ00","0.0","MZ","99","76","47","MZ00"
"2003-04-22","15.0","10.4","5.8","MZ00","0.0","MZ","89","63","44","MZ00"
"2003-04-23","15.0","11.5","8.0","MZ00","0.0","MZ","74","62","50","MZ00"
"2003-04-24","17.7","13.9","9.8","MZ00","0.0","MZ","56","42","27","MZ*0"
"2003-04-25","14.4","11.8","9.3","MZ00","0.0","MZ","79","64","51","MZ00"
"2003-04-26","11.2","9.0","6.8","MZ00","6.2","MZ","99","91","74","MZ00"
"2003-04-27","15.4","11.1","5.8","MZ00","0.0","MZ","99","68","49","MZ0*"
"2003-04-28","12.9","10.1","9.3","MZ00","0.0","MZ","99","82","59","MZ00"
"2003-04-29","12.4","10.2","8.3","MZ00","0.0","MZ","99","92","77","MZ00"
"2003-04-30","10.5","8.9","7.6","MZ00","22.4","MZ","99","98","91","MZ00"
"2003-05-01","14.6","11.3","7.7","MZ00","0.0","MZ","96","77","61","MZ00"
"2003-05-02","11.9","10.3","9.1","MZ00","1.6","MZ","99","88","69","MZ00"
"2003-05-03","17.3","13.2","8.3","MZ00","0.0","MZ","99","74","46","MZ0*"
"2003-05-04","17.1","14.3","11.3","MZ00","0.0","MZ","75","64","52","MZ00"
"2003-05-05","18.7","15.3","12.1","MZ00","0.0","MZ","73","63","53","MZ00"
"2003-05-06","19.9","16.2","13.4","MZ00","0.0","MZ","67","55","43","MZ00"
"2003-05-07","21.1","17.7","14.6","MZ00","0.0","MZ","59","46","36","MZ00"
"2003-05-08","21.6","17.2","14.6","MZ00","0.0","MZ","59","49","39","MZ00"
"2003-05-09","19.0","14.0","12.1","MZ00","3.6","MZ","91","65","48","MZ*0"
"2003-05-10","17.0","12.0","9.4","MZ00","5.6","MZ","99","80","49","MZ00"
"2003-05-11","16.2","12.7","8.8","MZ00","0.0","MZ","99","82","64","MZ00"
"2003-05-12","16.7","13.7","11.6","MZ00","0.0","MZ","92","82","66","MZ00"
"2003-05-13","19.8","14.5","10.8","MZ00","0.0","MZ","89","55","16","MZ00"
"2003-05-14","17.8","11.7","7.3","MZ00","0.0","MZ","30","19","10","MZ00"
"2003-05-15","13.1","9.2","4.5","MZ00","0.0","MZ","51","37","26","MZ00"
"2003-05-16","11.7","9.5","7.6","MZ00","0.0","MZ","65","47","39","MZ*0"
"2003-05-17","11.9","9.7","8.3","MZ00","0.0","MZ","75","63","51","MZ00"
"2003-05-18","17.3","13.1","8.0","MZ00","0.0","MZ","75","61","47","MZ00"
"2003-05-19","17.7","14.1","11.7","MZ00","1.8","MZ","94","68","40","MZ**"
"2003-05-20","18.8","13.4","10.1","MZ00","0.0","MZ","96","37","17","MZ00"
"2003-05-21","19.3","13.5","9.2","MZ00","0.0","MZ","29","23","15","MZ00"
"2003-05-22","16.4","12.5","7.0","MZ00","0.0","MZ","48","38","27","MZ00"
"2003-05-23","20.7","16.1","13.0","MZ00","0.0","MZ","74","47","36","MZ0*"
"2003-05-24","18.0","14.6","10.6","MZ00","9.0","MZ","98","63","44","MZ*0"
"2003-05-25","16.9","12.5","8.8","MZ00","32.0","MZ","96","76","47","MZ*0"
"2003-05-26","13.2","11.8","10.5","MZ00","8.4","MZ","95","73","49","MZ*0"
"2003-05-27","18.0","14.9","11.2","MZ00","0.2","MY","77","60","49","MZ00"
"2003-05-28","20.4","16.8","13.9","MZ00","0.6","MZ","78","56","43","MZ*0"
"2003-05-29","20.3","15.7","11.7","MZ00","1.4","MZ","98","64","47","MZ*0"
"2003-05-30","19.2","15.6","11.9","MZ00","0.0","MZ","80","68","52","MZ00"
"2003-05-31","22.0","18.2","14.2","MZ00","0.0","MZ","76","64","50","MZ00"
"2003-06-01","20.8","17.2","14.5","MZ00","5.4","MZ","89","68","49","MZ*0"
"2003-06-02","20.6","16.8","14.2","MZ00","4.2","MZ","97","75","59","MZ*0"
"2003-06-03","19.2","16.5","13.2","MZ00","0.0","MZ","88","76","66","MZ00"
"2003-06-04","19.9","16.7","14.0","MZ00","0.0","MZ","93","84","69","MZ00"
"2003-06-05","20.9","17.5","15.4","MZ00","1.0","MY","94","84","67","MZ*0"
"2003-06-06","21.6","17.3","13.3","MZ00","25.2","MZ","98","75","51","MZ**"
"2003-06-07","23.0","19.2","15.6","MZ00","0.0","MZ","80","63","43","MZ00"
"2003-06-08","22.2","18.9","16.2","MZ00","0.0","MZ","78","66","52","MZ00"
"2003-06-09","23.8","20.3","16.1","MZ00","0.0","MZ","76","61","42","MZ00"
"2003-06-10","24.9","20.8","17.8","MZZZ","0.0","MZ","74","63","51","MZZZ"
"2003-06-11","25.8","22.4","18.5","MZ00","0.0","MZ","71","57","45","MZ00"
"2003-06-12","26.3","22.5","17.7","MZ00","6.8","MY","88","60","47","MZ**"
"2003-06-13","26.7","22.7","18.7","MZ00","0.4","MZ","75","53","35","MZ*0"
"2003-06-14","25.6","22.1","18.5","MZ00","0.0","MZ","86","52","35","MZ*0"
"2003-06-15","27.5","21.8","18.0","MZ00","0.8","MZ","69","50","32","MZ*0"
"2003-06-16","25.0","21.1","17.7","MZ00","10.8","MZ","87","55","40","MZ*0"
"2003-06-17","22.1","17.4","15.2","MZ00","8.0","MZ","97","76","57","MZ*0"
"2003-06-18","23.8","19.6","15.4","MZ00","0.0","MZ","73","59","46","MZ0*"
"2003-06-19","23.3","19.7","14.8","MZ00","0.0","MZ","66","53","42","MZ00"
"2003-06-20","26.6","23.3","18.3","MZ00","0.0","MZ","58","38","19","MZ00"
"2003-06-21","27.4","23.5","20.2","MZ00","0.0","MZ","46","32","20","MZ00"
"2003-06-22","25.1","21.5","18.2","MZ00","12.0","MY","87","58","36","MZ*0"
"2003-06-23","25.2","21.8","18.4","MZ00","0.0","MZ","83","69","55","MZ00"
"2003-06-24","25.9","22.3","19.1","MZ00","0.0","MZ","84","70","40","MZ00"
"2003-06-25","27.1","23.0","19.5","MZ00","0.0","MZ","90","64","43","MZ00"
"2003-06-26","25.9","22.7","19.6","MZ00","0.0","MZ","91","69","30","MZ00"
"2003-06-27","24.8","21.5","17.9","MZ00","0.0","MZ","87","63","26","MZ00"
"2003-06-28","22.5","17.3","13.2","MZ00","19.8","MZ","99","81","59","MZ00"
"2003-06-29","21.8","17.9","13.5","MZ00","0.0","MZ","90","75","60","MZ00"
"2003-06-30","21.1","18.6","16.1","MZ00","0.0","MZ","93","82","72","MZ00"
"2003-07-01","22.7","17.6","15.9","MZ00","1.0","MZ","99","69","27","MZ00"
"2003-07-02","20.9","17.5","14.1","MZ00","0.0","MZ","53","40","30","MZ00"
"2003-07-03","24.3","18.7","13.2","MZ00","0.0","MZ","87","37","20","MZ00"
"2003-07-04","20.6","15.9","11.5","MZ00","0.0","MZ","94","60","31","MZ00"
"2003-07-05","21.4","17.3","13.0","MZ00","0.0","MZ","62","44","33","MZ00"
"2003-07-06","22.4","18.4","14.4","MZ00","0.0","MZ","69","54","40","MZ00"
"2003-07-07","24.3","20.0","15.7","MZ00","0.0","MZ","74","58","44","MZ00"
"2003-07-08","24.8","21.0","17.3","MZ00","0.0","MZ","67","49","35","MZ00"
"2003-07-09","24.5","19.7","16.5","MZ00","4.4","MZ","87","62","41","MZ*0"
"2003-07-10","25.0","20.9","16.2","MZ00","0.0","MZ","74","60","44","MZ00"
"2003-07-11","26.2","22.3","18.4","MZ00","0.0","MZ","67","48","35","MZ00"
"2003-07-12","25.4","21.7","18.4","MZ00","0.0","MZ","83","67","52","MZ00"
"2003-07-13","27.3","23.0","18.6","MZ00","0.0","MZ","82","65","49","MZ00"
"2003-07-14","20.5","16.6","14.8","MZ00","2.2","MY","99","95","76","MZ00"
"2003-07-15","23.0","18.1","14.7","MZ00","0.0","MZ","99","89","67","MZ00"
"2003-07-16","22.7","19.4","17.5","MZ00","0.0","MZ","97","86","70","MZ00"
"2003-07-17","26.0","21.8","17.7","MZ00","0.0","MZ","93","64","19","MZ00"
"2003-07-18","25.9","22.1","18.1","MZ00","0.0","MZ","68","42","18","MZ00"
"2003-07-19","26.1","22.0","18.3","MZ00","0.0","MZ","79","62","45","MZ00"
"2003-07-20","26.8","21.9","18.5","MZ00","0.8","MZ","82","61","44","MZ*0"
"2003-07-21","26.3","20.0","17.1","MZ00","5.2","MZ","98","70","45","MZ*0"
"2003-07-22","24.9","20.9","17.0","MZ00","0.8","MZ","90","75","54","MZ*0"
"2003-07-23","26.5","22.4","18.5","MZ00","0.0","MZ","87","61","40","MZ00"
"2003-07-24","21.1","17.4","14.3","MZ00","3.8","MZ","99","88","65","MZ00"
"2003-07-25","23.9","19.7","15.0","MZ00","0.0","MZ","83","55","35","MZ*0"
"2003-07-26","25.2","21.0","17.1","MZ00","0.0","MZ","80","64","45","MZ00"
"2003-07-27","22.5","19.2","14.2","MZ00","3.4","MZ","95","75","52","MZ*0"
"2003-07-28","24.5","20.3","15.7","MZ00","0.0","MZ","73","53","37","MZ00"
"2003-07-29","24.0","20.3","17.1","MZ00","0.0","MZ","66","46","31","MZ00"
"2003-07-30","23.6","19.9","16.1","MZ00","0.0","MZ","68","53","36","MZ00"
"2003-07-31","22.0","17.1","13.1","MZ00","1.2","MZ","81","54","37","MZ*0"
"2003-08-01","26.6","21.6","16.3","MZ00","0.0","MZ","55","39","25","MZ00"
"2003-08-02","25.9","21.9","17.7","MZ00","0.0","MZ","71","51","36","MZ00"
"2003-08-03","27.4","23.4","18.9","MZ00","0.0","MZ","71","55","41","MZ00"
"2003-08-04","28.5","24.4","20.2","MZ00","0.0","MZ","74","58","42","MZ00"
"2003-08-05","29.4","25.1","21.1","MZ00","0.0","MZ","71","48","25","MZ00"
"2003-08-06","32.4","25.1","19.2","MZ00","5.6","MZ","74","39","21","MZ*0"
"2003-08-07","30.7","25.3","20.9","MZ00","0.0","MZ","53","39","28","MZ00"
"2003-08-08","27.6","23.1","20.4","MZ00","2.2","MZ","66","46","33","MZ*0"
"2003-08-09","30.3","25.7","21.0","MZ00","0.0","MZ","42","32","24","MZ00"
"2003-08-10","30.2","25.5","22.1","MZ00","2.0","MY","69","41","27","MZ*0"
"2003-08-11","32.5","27.8","24.2","MZ00","0.0","MZ","45","30","18","MZ00"
"2003-08-12","29.4","25.9","22.7","MZ00","0.0","MZ","54","36","22","MZ00"
"2003-08-13","29.5","25.2","21.7","MZ00","1.0","MZ","78","45","28","MZ*0"
"2003-08-14","32.3","25.3","21.8","MZ00","0.0","MZ","50","36","18","MZ0*"
"2003-08-15","25.4","21.7","19.1","MZ00","0.4","MZ","65","50","32","MZ*0"
"2003-08-16","25.2","20.7","17.6","MZ00","3.2","MZ","89","63","42","MZ*0"
"2003-08-17","24.5","20.1","16.2","MZ00","5.0","MZ","99","71","48","MZ*0"
"2003-08-18","22.4","18.8","16.0","MZ00","2.4","MZ","91","73","38","MZ*0"
"2003-08-19","25.9","22.1","18.4","MZ00","0.0","MZ","51","40","28","MZ00"
"2003-08-20","25.1","21.4","15.5","MZ00","1.2","MZ","78","50","36","MZ*0"
"2003-08-21","23.8","19.1","15.9","MZ00","0.2","MY","79","61","44","MZ*0"
"2003-08-22","25.7","21.6","17.3","MZ00","0.0","MZ","69","54","38","MZ00"
"2003-08-23","26.7","22.9","18.9","MZ00","0.0","MZ","67","50","29","MZ00"
"2003-08-24","26.0","20.7","17.1","MZ00","3.2","MZ","91","61","39","MZ*0"
"2003-08-25","24.6","20.0","17.3","MZ00","0.2","MY","71","54","38","MZ00"
"2003-08-26","24.9","20.3","15.6","MZ00","0.0","MZ","80","63","46","MZ00"
"2003-08-27","25.7","21.7","17.6","MZ00","0.0","MZ","74","56","37","MZ00"
"2003-08-28","25.0","20.4","16.8","MZ00","0.0","MZ","98","69","45","MZ00"
"2003-08-29","23.1","18.2","15.8","MZ00","12.2","MZ","99","70","29","MZ00"
"2003-08-30","27.7","20.8","17.2","MZ00","0.0","MZ","46","34","20","MZ00"
"2003-08-31","23.9","19.3","12.8","MZ00","0.0","MZ","45","27","16","MZ00"
"2003-09-01","17.4","12.8","10.5","MZ00","0.0","MZ","80","60","41","MZ00"
"2003-09-02","18.1","13.3","9.8","MZ00","0.0","MZ","82","58","39","MZ00"
"2003-09-03","15.2","12.3","9.6","MZ00","0.0","MZ","90","69","52","MZ00"
"2003-09-04","17.8","13.8","11.2","MZ00","0.0","MZ","80","64","46","MZ00"
"2003-09-05","17.7","13.2","10.6","MZ00","0.0","MZ","77","66","45","MZ00"
"2003-09-06","19.8","15.8","11.6","MZ00","0.0","MZ","71","47","29","MZ00"
"2003-09-07","17.7","13.8","10.2","MZ00","33.8","MZ","98","69","44","MZ*0"
"2003-09-08","15.5","11.8","10.1","MZ00","26.2","MZ","99","90","70","MZ00"
"2003-09-09","12.3","10.5","9.9","MZ00","25.4","MZ","99","95","68","MZ00"
"2003-09-10","23.2","17.2","12.1","MZ00","0.0","MZ","69","40","27","MZ00"
"2003-09-11","21.8","17.3","13.6","MZ00","0.0","MZ","43","35","27","MZ00"
"2003-09-12","18.4","14.0","9.8","MZ00","0.0","MZ","58","44","32","MZ00"
"2003-09-13","18.7","14.8","9.1","MZ00","4.8","MZ","87","48","33","MZ*0"
"2003-09-14","18.6","13.6","8.8","MZ00","0.0","MZ","85","62","42","MZ00"
"2003-09-15","16.9","13.7","10.6","MZ00","0.0","MZ","78","59","39","MZ00"
"2003-09-16","20.4","15.4","11.4","MZ00","0.0","MZ","71","47","25","MZ00"
"2003-09-17","19.8","15.6","11.7","MZ00","0.0","MZ","77","64","44","MZ00"
"2003-09-18","20.6","16.9","13.4","MZ00","0.0","MZ","73","63","46","MZ00"
"2003-09-19","22.1","17.9","14.5","MZ00","0.0","MZ","75","61","43","MZ00"
"2003-09-20","22.7","18.2","15.2","MZ00","0.0","MZ","70","58","38","MZ00"
"2003-09-21","21.6","17.7","14.9","MZ00","0.0","MZ","72","60","42","MZ00"
"2003-09-22","19.5","16.0","13.6","MZ00","0.0","MZ","75","62","45","MZ00"
"2003-09-23","18.3","13.9","12.0","MZ00","0.0","MZ","97","81","63","MZ00"
"2003-09-24","19.0","13.3","9.1","MZ00","6.8","MZ","99","79","48","MZ00"
"2003-09-25","13.1","10.1","7.8","MZ00","3.8","MZ","99","84","66","MZ00"
"2003-09-26","15.4","11.1","7.6","MZ00","0.0","MZ","89","67","39","MZ00"
"2003-09-27","15.0","11.0","8.3","MZ00","0.0","MZ","89","78","56","MZ00"
"2003-09-28","10.2","9.0","8.0","MZ00","5.4","MZ","99","95","87","MZ00"
"2003-09-29","17.0","12.6","8.3","MZ00","0.0","MZ","97","76","53","MZ00"
"2003-09-30","14.0","11.4","10.4","MZ00","1.0","MZ","99","89","71","MZ00"
"2003-10-01","11.2","10.4","9.8","MZ00","15.4","MZ","99","99","97","MZ00"
"2003-10-02","16.8","13.0","9.3","MZ00","0.0","MZ","99","88","64","MZ00"
"2003-10-03","18.2","13.7","10.8","MZ00","0.8","MZ","99","91","65","MZ00"
"2003-10-04","21.5","14.0","10.5","MZ00","0.0","MZ","99","73","32","MZ00"
"2003-10-05","13.4","9.6","7.3","MZ00","0.0","MZ","99","47","20","MZ00"
"2003-10-06","13.4","8.8","6.3","MZ00","0.0","MZ","53","34","16","MZ00"
"2003-10-07","12.6","9.4","5.5","MZ00","0.0","MZ","74","50","38","MZ00"
"2003-10-08","15.4","9.9","7.1","MZ00","0.2","MY","85","42","8","MZ00"
"2003-10-09","20.9","16.3","9.0","MZ00","0.0","MZ","52","35","26","MZ00"
"2003-10-10","17.9","13.5","10.4","MZ00","0.0","MZ","79","56","39","MZ00"
"2003-10-11","15.9","11.9","9.5","MZ00","0.0","MZ","89","73","46","MZ00"
"2003-10-12","16.2","12.1","10.4","MZ00","0.0","MZ","87","74","51","MZ00"
"2003-10-13","14.8","11.7","10.2","MZ00","0.0","MZ","91","74","55","MZ00"
"2003-10-14","12.6","9.6","7.4","MZ00","2.0","MZ","99","91","76","MZ00"
"2003-10-15","7.4","5.4","3.3","MZ00","0.4","MZ","99","98","91","MZ00"
"2003-10-16","10.8","6.2","3.3","MZ00","0.0","MZ","99","75","40","MZ00"
"2003-10-17","5.8","3.1","1.5","MZ00","0.0","MZ","99","85","69","MZ00"
"2003-10-18","4.4","1.9","0.8","MZ00","0.0","MZ","99","91","76","MZ00"
"2003-10-19","9.5","5.0","1.2","MZ00","1.0","MZ","99","69","46","MZ00"
"2003-10-20","6.9","2.8","0.3","MZ00","23.8","MZ","99","97","83","MZ00"
"2003-10-21","13.5","7.5","3.6","MZ00","0.0","MZ","99","62","27","MZ0*"
"2003-10-22","10.2","6.0","3.8","MZ00","0.0","MZ","99","67","34","MZ00"
"2003-10-23","4.5","3.2","1.1","MZ00","1.6","MZ","99","80","28","MZ00"
"2003-10-24","9.1","4.1","1.2","MZ00","0.0","MZ","91","50","24","MZ00"
"2003-10-25","3.9","0.9","-0.7","MZ00","0.0","MZ","99","86","55","MY**"
"2003-10-26","5.0","1.1","-1.0","MZ00","1.4","MZ","99","66","32","MY**"
"2003-10-27","4.2","0.9","-1.3","MZ00","0.4","MZ","99","95","76","MY**"
"2003-10-28","4.3","2.0","0.6","MZ00","0.0","MZ","97","89","73","MZ00"
"2003-10-29","2.0","0.7","-0.2","MZ00","2.4","MZ","99","98","91","MY**"
"2003-10-30","10.1","3.8","-1.0","MZ00","0.0","MZ","99","66","23","MY**"
"2003-10-31","3.0","1.5","0.8","MZ00","18.6","MZ","99","92","66","MZ00"
"2003-11-01","10.7","5.3","1.9","MZ00","2.0","MZ","99","94","67","MZ0*"
"2003-11-02","13.4","8.4","4.7","MZ00","0.0","MZ","77","50","29","MZ00"
"2003-11-03","10.8","7.1","4.4","MZ00","0.0","MZ","86","67","47","MZ00"
"2003-11-04","13.9","9.0","6.5","MZ00","0.0","MZ","74","51","32","MZ00"
"2003-11-05","13.7","8.9","6.2","MZ00","0.0","MZ","71","48","24","MZ00"
"2003-11-06","10.6","6.3","3.4","MZ00","0.0","MZ","98","70","43","MZ00"
"2003-11-07","3.9","0.4","-0.9","MZ00","24.0","MZ","99","99","98","MY**"
"2003-11-08","2.6","0.4","-0.5","MZ00","14.8","MZ","99","99","90","MY**"
"2003-11-09","10.6","5.9","1.2","MZ00","0.0","MZ","92","67","42","MZ00"
"2003-11-10","10.8","7.8","5.3","MZ00","0.0","MZ","71","62","52","MZ00"
"2003-11-11","5.4","2.7","0.8","MZ00","0.0","MZ","99","92","67","MZ00"
"2003-11-12","0.8","0.1","-0.2","MZ00","0.0","MZ","99","99","99","MY**"
"2003-11-13","4.7","1.2","-0.3","MZ00","0.0","MZ","99","98","90","MY**"
"2003-11-14","4.7","1.8","0.4","MZ00","0.0","MZ","99","95","78","MZ00"
"2003-11-15","3.6","0.7","-1.3","MZ00","0.0","MZ","99","95","71","MY**"
"2003-11-16","3.3","2.2","1.3","MZ00","7.2","MZ","99","97","89","MZ00"
"2003-11-17","11.2","6.5","1.9","MZ00","0.0","MZ","99","82","55","MZ00"
"2003-11-18","14.4","10.3","6.2","MZ00","0.0","MZ","63","46","36","MZ00"
"2003-11-19","14.8","10.8","7.1","MZZ0","0.0","MY","60","45","39","MZ0Z"
"2003-11-20","12.0","7.2","4.9","MZ00","0.0","MZ","82","65","40","MZ00"
"2003-11-21","9.6","5.5","3.9","MZ00","2.2","MZ","99","86","59","MZ00"
"2003-11-22","5.1","4.2","3.5","MZ00","3.6","MZ","99","99","99","MZ**"
"2003-11-23","6.0","4.6","3.7","MZ00","3.2","MZ","99","99","99","MZ**"
"2003-11-24","6.2","5.2","4.2","MZ00","11.4","MZ","99","97","88","MZ00"
"2003-11-25","8.6","5.9","4.7","MZ00","0.0","MZ","99","91","71","MZ0*"
"2003-11-26","12.3","6.1","4.4","MZ00","0.0","MZ","99","79","43","MZ00"
"2003-11-27","5.5","2.0","0.3","MZ00","63.2","MZ","99","96","73","MZ00"
"2003-11-28","4.1","2.9","0.9","MZ00","0.0","MZ","98","78","57","MZ00"
"2003-11-29","8.2","4.1","2.1","MZ00","0.0","MZ","74","61","41","MZ00"
"2003-11-30","6.1","2.5","0.0","MZ00","2.2","MZ","99","78","55","MZ00"
"2003-12-01","1.2","0.5","-0.2","MZ00","9.4","MZ","99","99","99","MY**"
"2003-12-02","2.4","1.2","0.5","MZ00","89.8","MZ","99","99","99","MZ**"
"2003-12-03","4.8","2.7","0.7","MZ00","49.4","MZ","99","99","97","MZ00"
"2003-12-04","5.1","3.6","1.4","MZ00","35.2","MZ","99","98","93","MZ00"
"2003-12-05","11.3","6.5","3.7","MZ00","0.0","MZ","94","54","32","MZ00"
"2003-12-06","12.7","9.0","6.1","MZ00","0.0","MZ","48","38","29","MZ00"
"2003-12-07","8.7","-0.5","-3.9","MZ00","1.0","MZ","99","82","33","MY**"
"2003-12-08","4.3","-0.5","-4.1","MZ00","0.0","MZ","73","50","35","MZ00"
"2003-12-09","9.6","3.1","-1.6","MZ00","0.0","MZ","48","34","19","MZ00"
"2003-12-10","1.9","-0.9","-4.1","MZ00","0.0","MZ","80","62","38","MZ00"
"2003-12-11","7.6","2.9","0.1","MZ00","0.0","MZ","62","50","35","MZ00"
"2003-12-12","12.3","6.8","2.3","MZ00","0.0","MZ","51","43","32","MZ00"
"2003-12-13","9.6","6.5","4.3","MZ00","0.0","MZ","50","43","33","MZ00"
"2003-12-14","16.4","9.8","5.5","MZ00","0.0","MZ","54","31","18","MZ00"
"2003-12-15","9.4","4.5","1.1","MZ00","0.0","MZ","38","26","19","MZ00"
"2003-12-16","4.4","1.5","-2.0","MZ00","0.0","MZ","46","32","11","MZ00"
"2003-12-17","5.3","1.5","-0.5","MZ00","0.0","MZ","69","41","25","MZ00"
"2003-12-18","5.1","0.5","-1.5","MZ00","0.0","MZ","75","58","36","MZ00"
"2003-12-19","6.2","2.0","-0.4","MZ00","0.0","MZ","68","55","42","MZ00"
"2003-12-20","6.2","2.3","0.5","MZ00","0.0","MZ","69","56","41","MZ00"
"2003-12-21","4.4","1.4","-0.9","MZ00","0.0","MZ","84","59","20","MZ00"
"2003-12-22","5.5","1.1","-2.8","MZ00","0.0","MZ","44","28","18","MZ00"
"2003-12-23","0.7","-2.6","-4.4","MZ00","0.0","MZ","37","26","17","MZ00"
"2003-12-24","1.9","-2.7","-5.8","MZ00","0.0","MZ","48","37","23","MZ00"
"2003-12-25","6.2","1.3","-3.4","MZ00","0.0","MZ","55","40","28","MZ00"
"2003-12-26","8.6","5.0","0.8","MZ00","0.0","MZ","55","36","21","MZ00"
"2003-12-27","4.1","1.6","-0.5","MZ00","0.0","MZ","62","49","32","MZ00"
"2003-12-28","0.0","-1.4","-2.5","MZ00","6.4","MZ","99","93","58","MY**"
"2003-12-29","2.8","0.0","-2.0","MZ00","0.0","MZ","99","88","64","MY**"
"2003-12-30","2.6","0.8","-1.3","MZ00","0.6","MZ","99","95","69","MY**"
"2003-12-31","3.1","1.7","0.6","MZ00","3.0","MY","99","86","60","MZ00"
"2004-01-01","5.5","1.2","-0.8","MZ00","2.8","MZ","99","78","45","MY**"
"2004-01-02","-0.5","-1.3","-2.7","MZ00","0.0","MZ","99","99","99","MY**"
"2004-01-03","1.0","-2.4","-4.3","MZ00","0.0","MZ","99","91","67","MY**"
"2004-01-04","1.6","-1.5","-4.5","MZ00","0.0","MZ","96","63","38","MZ00"
"2004-01-05","7.1","2.8","-1.0","MZ00","0.0","MZ","43","35","24","MZ00"
"2004-01-06","3.7","-0.1","-4.3","MZ00","0.0","MZ","99","66","29","MY**"
"2004-01-07","6.5","0.2","-4.6","MZ00","0.0","MZ","99","74","41","MY**"
"2004-01-08","2.1","-2.1","-4.0","MZ00","4.6","MZ","99","97","73","MY**"
"2004-01-09","5.4","1.6","-2.4","MZ00","2.0","MZ","99","83","52","MY**"
"2004-01-10","10.7","6.3","3.7","MZ00","0.0","MZ","55","39","25","MZ00"
"2004-01-11","7.3","3.2","0.9","MZ00","0.0","MZ","80","56","38","MZ00"
"2004-01-12","10.8","5.2","0.1","MZ00","11.4","MZ","99","73","41","MZ00"
"2004-01-13","12.4","8.3","4.7","MZ00","17.6","MZ","99","72","38","MZ00"
"2004-01-14","12.5","7.8","1.0","MZ00","0.4","MZ","73","38","13","MZ*0"
"2004-01-15","4.3","1.0","-1.6","MZ00","0.0","MZ","81","41","21","MZ00"
"2004-01-16","3.4","0.0","-1.6","MZ00","0.0","MZ","82","51","27","MZ00"
"2004-01-17","6.7","1.4","-3.1","MZ00","1.8","MZ","99","60","32","MY**"
"2004-01-18","1.0","-0.7","-2.1","MZ00","3.4","MZ","99","93","56","MY**"
"2004-01-19","3.1","-0.3","-3.0","MZ00","0.0","MZ","99","87","47","MY**"
"2004-01-20","11.0","4.9","0.1","MZ00","0.0","MZ","56","38","20","MZ00"
"2004-01-21","5.6","0.9","-2.4","MZ00","0.0","MZ","99","70","32","MY**"
"2004-01-22","1.2","-2.8","-4.1","MZ00","0.0","MZ","99","97","73","MY**"
"2004-01-23","-3.0","-4.2","-5.1","MZ00","0.0","MZ","99","99","99","MY**"
"2004-01-24","-3.9","-5.0","-6.0","MZ00","0.0","MZ","99","99","99","MY**"
"2004-01-25","6.2","1.3","-5.6","MZ00","0.0","MZ","99","39","16","MY**"
"2004-01-26","-2.0","-4.0","-5.4","MZ00","2.4","MZ","99","81","36","MY**"
"2004-01-27","0.1","-3.6","-6.4","MZ00","0.0","MZ","99","83","33","MY**"
"2004-01-28","3.0","-1.1","-3.0","MZ00","0.0","MZ","38","28","18","MZ00"
"2004-01-29","0.3","-2.6","-4.8","MZ00","0.0","MZ","59","27","15","MZ*0"
"2004-01-30","2.4","-2.3","-5.3","MZ00","0.0","MZ","40","25","12","MZ00"
"2004-01-31","2.9","-1.1","-3.4","MZ00","0.0","MZ","52","39","22","MZ00"
